name,essround,edition,idno,cntry,nwspol,netusoft,netustm,ppltrst,pplfair,pplhlp,polintr,psppsgva,actrolga,psppipla,cptppola,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,happy,sclmeet,inprdsc,sclact,crmvct,aesfdrk,health,hlthhmp,rlgblg,rlgdgr,rlgatnd,dscrgrp,ctzcntr,brncntr,hhmmb,gndr,agea,yrbrn,maritalb,domicil,eduyrs,pdwrk,uempla,uempli,emplrel,wkhtot,hinctnta,hincfel,dweight,pweight
ESS9e01_1,9,1.1,1216,CY,10,5,360,3,5,5,2,1,1,1,1,1,9,1,0,0,1,2,2,NA,7,8,5,6,7,7,6,2,2,1,5,6,9,10,2,3,1,2,2,1,3,1,7,3,2,1,1,5,2,NA,NA,1,3,14,1,0,0,1,NA,4,2,0.8584417700767517,0.092694878
ESS9e01_1,9,1.1,1252,CY,10,5,30,5,7,5,3,2,1,3,1,1,1,6,1,1,6,6,1,5,10,6,2,2,2,2,5,3,3,3,5,5,2,9,3,2,3,2,3,2,3,1,9,3,2,1,1,4,2,38,1981,1,4,16,1,0,0,1,NA,10,1,0.8603771328926086,0.092694878
ESS9e01_1,9,1.1,1391,CY,15,5,120,0,5,3,3,1,2,1,1,5,6,7,0,2,8,6,1,5,4,2,2,5,3,3,5,2,3,3,7,6,6,5,3,1,1,2,2,3,2,1,5,5,1,1,1,4,2,43,1975,1,2,17,1,0,0,1,NA,8,3,0.8594287633895874,0.092694878
ESS9e01_1,9,1.1,1471,CY,60,5,90,2,4,1,3,2,1,1,1,4,4,6,3,3,6,7,2,5,8,7,7,6,7,7,5,3,3,3,6,7,7,8,4,2,3,2,2,1,3,1,7,4,2,1,1,2,1,55,1963,1,1,12,1,0,0,1,NA,9,1,0.8584417700767517,0.092694878
ESS9e01_1,9,1.1,1497,CY,60,5,60,3,5,3,3,3,2,3,2,5,5,2,3,3,5,6,1,2,7,5,4,5,5,3,8,3,3,3,5,4,5,7,4,2,3,2,1,2,3,1,8,5,2,1,2,4,1,46,1972,1,4,12,1,0,0,1,60,7,2,1.7201136350631714,0.092694878
ESS9e01_1,9,1.1,1538,CY,60,5,60,5,5,5,2,2,3,1,3,2,5,2,0,0,5,5,1,5,8,4,4,4,4,0,8,3,3,3,1,2,2,8,6,2,3,2,2,2,3,1,8,4,2,1,1,1,1,74,1944,5,1,16,0,0,0,1,32,7,1,0.42922088503837585,0.092694878
ESS9e01_1,9,1.1,1541,CY,60,1,NA,5,9,3,2,2,1,3,1,7,5,3,7,7,6,1,1,9,5,5,8,5,6,6,8,3,3,3,2,3,3,8,3,4,4,2,2,2,3,1,10,4,2,1,1,3,1,59,1960,1,4,12,1,0,0,2,50,6,3,1.2905657291412354,0.092694878
ESS9e01_1,9,1.1,1554,CY,90,5,240,4,6,4,3,1,2,2,2,4,2,7,3,2,4,7,1,7,7,7,6,6,4,7,0,3,3,3,5,7,8,8,3,4,3,2,1,1,3,1,2,5,2,1,1,4,1,56,1962,1,4,12,1,0,0,1,NA,9,1,1.720597505569458,0.092694878
ESS9e01_1,9,1.1,1566,CY,10,1,NA,2,4,1,4,1,1,1,1,5,3,7,2,2,NA,NA,1,7,3,3,7,5,NA,8,NA,3,3,3,NA,NA,NA,5,2,3,2,2,1,4,1,1,10,3,2,1,1,2,2,81,1937,1,4,2,0,0,0,1,NA,3,3,0.860298752784729,0.092694878
ESS9e01_1,9,1.1,1790,CY,0,1,NA,5,2,5,4,1,1,1,1,2,5,2,0,0,8,0,1,5,8,0,0,NA,4,6,5,3,3,3,0,0,10,8,6,2,1,1,3,2,3,1,8,5,2,1,1,2,2,60,1958,1,2,9,0,0,0,NA,NA,3,3,0.8584417700767517,0.092694878
ESS9e01_1,9,1.1,1800,CY,30,5,180,5,3,3,3,NA,NA,NA,NA,3,8,5,2,2,5,5,3,NA,7,5,5,5,6,NA,5,2,3,3,6,5,5,7,5,2,2,2,2,1,3,1,5,5,2,1,1,5,1,18,2001,6,1,11,0,0,0,NA,NA,NA,1,2.1623034477233887,0.092694878
ESS9e01_1,9,1.1,1823,CY,300,5,390,0,2,7,2,3,2,2,2,6,5,5,5,5,7,7,1,10,10,6,7,6,4,5,4,4,4,4,0,0,0,10,6,2,3,1,3,1,3,1,10,3,2,1,1,3,1,60,1958,1,3,12,0,0,0,1,NA,9,1,1.2891432046890259,0.092694878
ESS9e01_1,9,1.1,1880,CY,60,5,90,6,7,7,4,1,2,2,2,6,0,8,0,0,3,6,1,0,0,0,0,0,4,8,2,2,2,4,1,8,10,10,7,3,3,2,4,3,2,1,6,5,2,1,1,2,2,68,1950,1,1,13,0,0,0,1,NA,2,3,0.8584417700767517,0.092694878
ESS9e01_1,9,1.1,1915,CY,60,5,120,6,6,5,1,1,4,3,4,6,4,6,4,4,5,4,1,5,7,2,6,7,7,7,10,2,2,2,8,8,6,8,7,5,3,2,2,4,2,1,10,4,2,1,1,2,1,70,1949,1,4,17,0,0,0,1,NA,NA,2,0.8603771328926086,0.092694878
ESS9e01_1,9,1.1,1926,CY,90,2,NA,2,0,2,3,3,1,3,1,6,5,6,6,6,7,5,1,8,6,6,7,6,4,9,NA,3,3,3,5,4,3,9,4,1,3,1,1,3,2,1,10,3,2,1,1,2,2,67,1951,1,1,12,0,0,0,1,NA,3,2,0.8584417700767517,0.092694878
ESS9e01_1,9,1.1,1954,CY,90,5,60,1,1,1,2,1,2,2,1,7,7,9,3,3,3,1,1,5,7,4,5,7,5,3,9,3,3,3,3,3,3,8,3,3,2,2,3,2,3,1,5,5,2,1,1,4,1,66,1953,1,1,14,0,0,0,1,NA,NA,2,1.7188575267791748,0.092694878
ESS9e01_1,9,1.1,2019,CY,0,1,NA,2,2,0,4,3,1,5,1,0,10,5,0,0,6,3,1,5,7,0,3,5,5,5,0,4,2,3,10,10,10,10,7,4,1,1,2,3,3,1,8,4,2,1,1,2,1,90,1928,1,1,3,0,0,0,NA,NA,1,4,0.8584417700767517,0.092694878
ESS9e01_1,9,1.1,2107,CY,60,5,720,6,3,5,3,3,3,3,3,2,6,6,2,3,5,5,3,6,7,7,6,6,5,6,5,2,2,3,5,6,6,8,6,3,3,2,2,1,3,1,6,4,2,2,2,5,2,21,1997,6,3,15,0,0,1,1,NA,2,3,2.1485719680786133,0.092694878
ESS9e01_1,9,1.1,2108,CY,20,5,480,1,2,3,3,3,2,2,2,2,4,4,2,2,4,4,2,6,8,7,6,6,7,6,6,3,3,3,5,6,6,8,7,2,4,2,1,1,3,1,5,5,2,1,1,1,1,36,1983,6,2,16,1,0,0,1,NA,5,2,0.42922088503837585,0.092694878
ESS9e01_1,9,1.1,2196,CY,10,3,NA,10,6,6,3,1,3,3,3,6,2,6,5,5,10,10,1,4,10,8,7,7,8,8,10,2,2,3,10,5,10,10,6,1,1,2,2,3,2,1,8,3,2,1,1,3,1,48,1970,1,3,6,1,0,0,1,NA,2,3,0.8634613752365112,0.092694878
ESS9e01_1,9,1.1,2237,CY,60,4,80,8,8,2,4,1,1,1,1,1,7,7,1,1,3,2,2,NA,8,2,4,4,5,10,6,2,3,4,1,3,2,8,5,1,3,2,4,1,3,1,9,3,2,1,1,2,2,27,1992,6,3,16,1,0,0,1,NA,NA,3,0.8649213910102844,0.092694878
ESS9e01_1,9,1.1,2238,CY,60,5,180,5,5,5,1,1,3,2,3,7,5,3,1,2,1,4,1,0,5,5,2,0,3,3,0,1,1,1,5,10,10,8,4,4,4,2,2,2,3,2,0,6,1,1,1,4,2,53,1965,4,2,17,1,0,0,2,NA,4,2,1.7188575267791748,0.092694878
ESS9e01_1,9,1.1,2270,CY,5,5,60,5,7,2,4,1,2,1,2,1,1,4,0,0,0,4,1,NA,6,0,0,2,2,0,0,3,3,3,1,0,3,7,6,1,5,2,2,2,3,1,9,3,2,1,1,4,2,38,1980,1,4,14,1,0,0,1,40,8,2,0.8634613752365112,0.092694878
ESS9e01_1,9,1.1,2317,CY,30,1,NA,2,2,1,4,2,1,3,1,0,0,1,1,1,5,5,2,5,7,4,2,5,5,1,7,3,3,3,2,3,2,7,2,3,1,2,2,5,1,1,10,4,2,1,1,1,2,61,1958,6,1,6,0,0,0,1,NA,1,4,0.4297143816947937,0.092694878
ESS9e01_1,9,1.1,2355,CY,30,1,NA,3,2,1,4,1,1,2,1,7,0,7,3,3,NA,7,1,0,4,2,0,1,6,6,NA,3,4,4,2,NA,2,8,5,1,3,2,2,1,3,1,5,5,2,1,1,5,1,49,1969,1,4,12,0,0,0,1,NA,5,3,2.1507468223571777,0.092694878
ESS9e01_1,9,1.1,2394,CY,0,5,0,5,3,2,4,NA,NA,NA,NA,0,6,6,1,1,NA,NA,3,NA,7,2,NA,NA,2,2,NA,3,3,3,3,4,4,7,2,3,3,2,1,1,3,1,5,5,2,1,1,8,1,16,2003,6,1,9,0,0,0,NA,NA,NA,3,2.594764232635498,0.092694878
ESS9e01_1,9,1.1,2442,CY,0,1,NA,7,7,5,3,2,1,2,3,5,5,5,4,4,4,5,1,NA,10,6,5,5,5,5,7,2,2,3,5,7,7,10,6,4,2,2,2,2,3,1,10,4,2,1,1,5,2,51,1967,1,3,12,0,0,0,NA,NA,5,3,2.1437652111053467,0.092694878
ESS9e01_1,9,1.1,2462,CY,120,1,NA,0,1,1,3,2,1,1,1,5,1,2,1,3,2,3,1,2,5,6,2,3,4,1,4,2,3,3,5,5,4,6,5,1,3,2,2,2,2,1,7,5,1,1,1,1,2,71,1947,5,3,3,0,0,0,1,NA,2,2,0.43002840876579285,0.092694878
ESS9e01_1,9,1.1,2493,CY,60,5,90,3,4,4,1,1,4,2,5,5,4,5,5,5,0,0,1,5,5,0,0,0,5,0,0,3,3,4,3,3,4,4,4,1,4,1,2,3,2,1,5,5,2,1,1,3,2,57,1961,1,2,14,1,0,0,1,NA,4,4,1.2891432046890259,0.092694878
ESS9e01_1,9,1.1,2757,CY,15,5,300,6,5,5,3,2,2,3,1,5,7,4,2,2,5,7,1,7,9,7,5,5,NA,3,NA,2,3,3,5,5,5,8,4,2,3,2,2,2,3,1,6,5,2,1,1,3,2,55,1963,6,2,17,1,0,0,1,NA,8,1,0.8594287633895874,0.092694878
ESS9e01_1,9,1.1,2782,CY,30,1,NA,5,5,3,3,3,1,2,2,2,7,8,0,0,0,1,1,NA,10,5,5,5,NA,3,4,3,3,4,4,3,3,10,4,2,3,2,1,1,3,1,8,5,2,1,1,2,1,40,1978,6,4,12,1,0,0,3,NA,1,3,0.8600568175315857,0.092694878
ESS9e01_1,9,1.1,2788,CY,240,1,NA,4,NA,3,3,2,1,1,2,0,10,10,0,5,5,0,1,0,4,0,5,8,5,4,0,2,3,3,0,0,2,6,2,5,3,2,2,3,3,1,10,5,2,1,1,1,1,74,1944,1,3,8,0,0,0,1,NA,1,4,0.4287530481815338,0.092694878
ESS9e01_1,9,1.1,2823,CY,120,1,NA,5,4,3,3,1,4,3,2,0,7,5,1,1,2,2,1,5,3,2,1,1,3,5,2,1,2,3,3,2,2,3,2,3,1,2,1,2,3,1,3,5,2,1,1,2,1,67,1951,1,4,12,0,0,0,1,NA,5,4,0.8600568175315857,0.092694878
ESS9e01_1,9,1.1,3032,CY,30,1,NA,5,4,2,4,1,1,1,1,0,3,3,2,2,3,3,2,1,2,1,1,3,2,3,4,2,3,3,3,3,4,5,3,2,2,2,2,2,3,1,9,3,2,1,1,5,2,56,1962,4,2,12,1,0,0,1,NA,6,3,2.146104335784912,0.092694878
ESS9e01_1,9,1.1,3039,CY,30,1,NA,2,3,2,3,3,1,3,1,0,8,8,3,3,6,8,1,7,8,7,5,5,5,5,6,2,3,3,3,7,2,9,4,1,3,2,1,2,3,1,8,4,2,1,1,2,2,57,1961,1,4,6,1,0,0,1,NA,5,3,0.8600568175315857,0.092694878
ESS9e01_1,9,1.1,3041,CY,0,3,NA,2,1,1,4,3,1,1,1,0,5,0,0,5,1,1,1,2,0,0,0,0,4,7,0,1,3,3,0,0,0,0,7,2,1,1,4,3,3,1,5,3,2,1,1,2,2,55,1964,1,4,3,0,0,1,1,NA,1,4,0.8634613752365112,0.092694878
ESS9e01_1,9,1.1,3100,CY,10,5,120,6,5,3,3,2,2,2,2,3,8,4,1,1,7,3,1,5,8,6,4,2,3,4,10,3,3,3,3,4,1,7,3,1,2,1,3,2,2,1,1,6,2,1,1,2,1,66,1952,1,2,29,1,0,0,2,NA,NA,1,0.8594287633895874,0.092694878
ESS9e01_1,9,1.1,3139,CY,120,5,360,4,4,6,1,2,2,3,3,4,7,8,6,6,7,5,1,9,7,4,6,6,3,3,6,1,3,3,4,2,6,8,6,3,3,2,2,2,3,1,8,6,2,1,1,4,1,21,1997,6,3,12,0,0,0,1,NA,5,3,1.2891432046890259,0.092694878
ESS9e01_1,9,1.1,3389,CY,0,5,120,7,2,7,4,2,1,3,1,5,5,8,NA,NA,9,9,3,NA,8,8,5,5,5,8,8,3,3,3,8,3,5,8,2,3,1,2,1,2,3,1,5,4,2,2,2,3,1,48,1970,1,4,13,1,0,0,1,NA,4,2,1.2900851964950562,0.092694878
ESS9e01_1,9,1.1,3426,CY,90,5,300,1,5,1,1,3,1,2,3,5,1,8,2,2,7,5,2,10,9,8,8,5,5,8,8,3,3,3,5,4,3,8,4,2,3,2,1,2,3,1,5,6,2,1,1,1,1,74,1945,4,2,12,0,0,0,3,40,4,2,0.4287530481815338,0.092694878
ESS9e01_1,9,1.1,3459,CY,15,5,300,3,3,1,3,3,2,2,2,4,3,2,3,3,5,6,1,5,9,4,4,3,1,0,7,2,2,2,5,6,6,9,4,2,3,1,3,1,3,1,7,5,2,1,1,5,2,40,1978,1,2,16,1,0,0,1,NA,7,1,1.2891432046890259,0.092694878
ESS9e01_1,9,1.1,3538,CY,120,5,600,2,3,3,2,2,2,2,2,4,5,4,4,2,6,6,1,8,5,3,4,4,3,5,7,1,1,1,6,6,6,7,4,2,2,1,2,2,3,1,6,4,1,1,1,3,2,26,1992,6,2,19,1,0,0,1,NA,5,2,1.2891432046890259,0.092694878
ESS9e01_1,9,1.1,3597,CY,120,1,NA,4,3,4,3,3,3,3,3,4,3,4,5,5,4,2,2,2,6,6,4,5,4,3,3,4,4,4,3,3,4,2,2,0,1,2,3,4,2,1,10,4,2,1,1,1,2,64,1954,1,4,6,0,0,0,NA,NA,NA,4,0.4301493763923645,0.092694878
ESS9e01_1,9,1.1,3632,CY,45,1,NA,7,7,1,4,3,1,3,1,7,2,7,2,2,2,3,1,5,9,7,8,3,2,3,7,2,2,3,5,7,5,9,2,4,1,2,2,4,2,1,8,5,2,1,1,1,2,77,1942,5,1,16,0,0,0,NA,NA,3,2,0.4287530481815338,0.092694878
ESS9e01_1,9,1.1,3654,CY,720,5,60,2,2,3,1,4,4,4,4,5,10,8,5,6,8,8,1,10,10,7,8,8,8,6,10,2,3,3,5,7,6,8,6,3,3,2,4,3,2,1,10,2,2,1,1,2,1,83,1935,1,2,12,0,0,0,1,NA,5,2,0.8594287633895874,0.092694878
ESS9e01_1,9,1.1,3847,CY,60,3,NA,5,5,5,3,3,3,3,3,5,5,4,5,4,6,5,1,5,7,4,4,4,4,5,4,3,3,4,4,5,4,6,6,3,3,2,2,1,1,1,7,4,2,2,2,1,1,56,1962,4,1,16,1,0,0,1,40,NA,2,0.42922088503837585,0.092694878
ESS9e01_1,9,1.1,3956,CY,60,5,120,5,3,3,3,1,4,2,4,3,1,4,0,0,3,5,1,7,7,5,3,3,3,1,5,2,3,3,5,5,5,8,5,3,2,2,1,1,3,1,7,5,2,1,1,4,1,34,1985,1,4,17,1,0,0,1,60,8,2,0.85333251953125,0.092694878
ESS9e01_1,9,1.1,4001,CY,60,1,NA,5,6,5,2,4,3,4,3,5,5,5,6,6,7,7,1,7,10,7,8,8,5,5,5,2,3,3,5,5,3,10,5,4,3,2,1,1,3,1,7,4,2,1,1,4,1,52,1967,1,4,12,1,0,0,1,NA,NA,1,1.7066650390625,0.092694878
ESS9e01_1,9,1.1,4065,CY,30,5,600,3,5,7,3,1,2,1,1,3,5,4,2,2,6,7,1,5,8,5,6,7,2,5,4,2,2,2,4,6,6,8,5,4,3,2,2,2,3,1,6,4,2,1,1,5,1,29,1989,6,2,16,1,0,0,1,NA,9,2,1.7201136350631714,0.092694878
ESS9e01_1,9,1.1,4201,CY,60,5,120,7,8,8,1,1,4,2,4,4,7,5,5,5,7,5,1,7,9,1,6,7,5,3,8,1,2,2,9,5,5,9,6,4,3,2,2,2,3,1,4,5,2,1,1,3,2,53,1966,1,1,16,1,0,0,1,38,10,1,1.2891432046890259,0.092694878
ESS9e01_1,9,1.1,4311,CY,10,5,45,1,4,5,3,1,1,3,1,2,2,2,1,1,5,5,1,1,8,0,0,3,1,0,6,3,3,3,4,4,1,8,3,2,4,2,3,2,3,1,6,4,2,1,1,3,2,51,1968,4,4,14,1,0,0,1,NA,3,3,1.2900851964950562,0.092694878
ESS9e01_1,9,1.1,4316,CY,60,3,NA,9,9,8,2,3,1,4,2,8,10,9,6,8,9,10,1,5,9,7,7,8,6,5,7,2,3,3,6,7,5,9,6,2,3,2,1,2,2,1,8,3,2,1,1,2,2,64,1955,1,1,16,0,0,0,1,42,8,1,0.8594287633895874,0.092694878
ESS9e01_1,9,1.1,4350,CY,480,5,155,8,5,7,4,1,1,1,1,0,8,10,0,0,0,0,1,5,10,0,0,5,5,8,5,1,1,1,0,NA,0,10,4,2,2,2,1,2,3,1,10,6,2,1,1,1,1,55,1963,2,3,18,1,0,0,1,40,5,2,0.4297143816947937,0.092694878
ESS9e01_1,9,1.1,4371,CY,150,5,240,7,7,5,1,3,3,3,3,6,6,6,4,5,7,6,2,2,8,6,5,5,6,5,7,1,2,3,7,7,6,8,5,3,3,2,1,1,3,2,0,7,2,1,1,4,1,48,1970,1,2,15,1,0,0,1,NA,8,2,1.7188575267791748,0.092694878
ESS9e01_1,9,1.1,4404,CY,45,1,NA,1,3,5,2,1,2,3,2,7,9,5,1,6,5,6,1,NA,8,8,5,8,4,8,7,2,3,4,3,6,6,7,3,3,3,2,1,3,3,1,4,5,2,1,1,2,1,78,1940,1,2,6,0,0,0,1,NA,6,2,0.8600568175315857,0.092694878
ESS9e01_1,9,1.1,4468,CY,240,5,180,10,7,6,3,3,2,3,3,8,7,8,5,4,3,4,3,6,5,5,6,8,7,8,6,4,4,4,8,8,7,8,4,3,3,2,2,2,3,1,10,4,2,2,2,3,2,57,1962,1,1,12,1,0,0,1,NA,3,4,1.297382116317749,0.092694878
ESS9e01_1,9,1.1,4546,CY,180,5,600,6,4,3,2,3,3,2,2,2,7,6,1,2,6,8,1,6,7,4,3,6,5,4,7,2,2,3,5,7,5,7,4,3,2,2,2,3,2,1,1,6,2,1,1,2,1,54,1964,1,2,12,1,0,0,1,NA,9,3,0.8594287633895874,0.092694878
ESS9e01_1,9,1.1,4582,CY,10,5,150,5,5,9,4,3,1,1,1,6,6,10,NA,NA,7,8,3,NA,9,5,0,5,9,1,7,3,3,3,10,7,7,10,3,3,3,2,1,1,3,1,8,4,2,2,2,3,2,20,1999,6,1,12,0,0,0,NA,NA,9,1,1.2891432046890259,0.092694878
ESS9e01_1,9,1.1,4663,CY,60,5,120,7,7,7,3,3,2,3,2,5,8,8,8,7,7,7,2,7,7,3,8,6,7,6,10,2,4,4,8,8,7,5,4,3,3,2,2,3,2,1,6,4,2,1,1,4,2,39,1980,1,1,15,1,0,0,1,NA,4,2,1.7298427820205688,0.092694878
ESS9e01_1,9,1.1,4704,CY,60,1,NA,0,5,2,1,3,2,3,2,4,4,5,3,2,NA,0,1,9,9,4,7,6,NA,7,0,1,3,3,5,0,2,9,7,3,3,2,2,3,3,1,10,3,2,1,1,1,1,87,1932,5,4,6,0,0,0,1,NA,1,4,0.4301885664463043,0.092694878
ESS9e01_1,9,1.1,4706,CY,60,1,NA,2,5,2,3,1,2,2,2,5,5,10,0,0,10,10,1,5,9,10,10,10,8,10,NA,2,3,3,2,1,5,9,7,3,2,2,2,3,2,1,10,5,2,1,1,2,2,67,1952,1,4,9,0,0,0,1,NA,5,2,0.8634613752365112,0.092694878
ESS9e01_1,9,1.1,4730,CY,240,1,NA,2,4,2,3,3,2,3,2,1,1,5,1,1,7,8,1,10,9,3,6,3,8,8,10,1,3,3,5,3,2,9,7,3,3,2,3,3,2,1,9,4,2,1,1,2,1,81,1938,1,4,6,0,0,0,2,48,2,3,0.8634613752365112,0.092694878
ESS9e01_1,9,1.1,4762,CY,40,1,NA,7,6,1,4,3,1,3,1,3,2,7,1,1,6,6,1,5,9,5,2,4,7,9,NA,3,4,4,2,2,1,9,5,4,3,2,3,3,3,1,10,3,2,1,1,2,2,74,1945,1,4,3,0,0,0,1,NA,3,2,0.8575060963630676,0.092694878
ESS9e01_1,9,1.1,4843,CY,30,5,30,7,8,7,4,1,1,2,2,4,5,8,3,2,7,8,1,6,8,1,2,5,5,6,5,3,2,4,6,6,6,8,4,3,3,2,1,1,3,1,10,2,2,1,1,6,2,37,1981,1,4,12,0,0,0,NA,NA,NA,2,2.1507468223571777,0.092694878
ESS9e01_1,9,1.1,4871,CY,60,1,NA,4,3,4,4,3,5,1,5,0,1,2,0,0,0,0,2,NA,NA,0,0,9,1,3,6,3,3,4,4,5,4,3,4,3,3,2,1,1,3,1,6,5,2,1,1,1,1,32,1986,6,1,20,1,0,0,1,NA,NA,NA,0.42922088503837585,0.092694878
ESS9e01_1,9,1.1,4907,CY,60,5,60,3,5,7,3,2,1,2,1,2,0,3,0,0,7,7,2,NA,7,3,4,4,6,4,3,2,3,3,5,5,5,7,5,2,2,2,2,2,3,1,7,5,2,1,1,3,1,48,1970,1,4,12,0,1,1,2,NA,6,3,1.2876626253128052,0.092694878
ESS9e01_1,9,1.1,4997,CY,20,5,360,9,9,6,4,3,2,3,2,5,8,8,2,2,7,7,2,NA,6,6,8,8,5,8,7,3,3,4,5,6,4,8,3,3,2,2,1,1,3,1,10,3,2,1,2,4,2,41,1977,1,4,15,1,0,0,1,NA,8,3,0.8600568175315857,0.092694878
ESS9e01_1,9,1.1,5052,CY,0,5,240,5,5,5,3,1,1,NA,1,5,0,0,0,0,0,1,2,5,8,7,6,3,5,8,7,2,3,3,3,3,3,8,5,3,3,2,1,1,3,1,5,5,2,2,2,3,2,24,1994,6,4,12,1,0,0,1,NA,5,3,0.8600568175315857,0.092694878
ESS9e01_1,9,1.1,5093,CY,60,1,NA,5,2,2,4,3,1,1,1,2,1,2,2,2,6,4,1,5,7,2,4,4,4,6,6,3,3,3,5,6,4,8,2,4,2,2,1,4,2,1,7,5,2,1,1,1,1,85,1933,1,4,6,0,0,0,3,NA,4,1,0.43002840876579285,0.092694878
ESS9e01_1,9,1.1,5184,CY,60,5,480,6,6,6,3,3,3,4,3,6,6,5,5,5,6,6,3,4,6,6,5,5,3,3,5,2,2,2,5,6,5,7,4,3,3,2,2,2,3,1,5,5,2,2,2,5,1,45,1974,1,4,15,1,0,0,1,NA,NA,2,0.8600568175315857,0.092694878
ESS9e01_1,9,1.1,5202,CY,20,1,NA,9,5,5,4,1,1,1,1,5,NA,5,NA,NA,NA,5,1,1,7,1,1,4,5,1,NA,NA,NA,3,2,NA,9,3,1,0,1,2,2,3,2,1,10,3,2,1,1,2,2,84,1934,5,4,1,0,0,0,1,NA,3,1,0.860298752784729,0.092694878
ESS9e01_1,9,1.1,5264,CY,120,1,NA,5,5,5,3,2,NA,2,NA,4,4,4,3,3,4,4,1,NA,7,4,5,4,4,4,7,2,2,2,7,5,5,7,4,2,2,2,2,4,2,1,8,4,2,1,1,3,1,66,1952,1,4,6,0,0,0,1,38,4,2,0.860298752784729,0.092694878
ESS9e01_1,9,1.1,5395,CY,90,3,NA,3,4,5,4,3,1,3,1,5,7,8,5,5,8,2,1,4,8,6,6,8,7,6,5,3,3,3,5,5,3,7,2,0,3,2,2,2,3,1,5,4,2,1,1,3,2,62,1957,1,4,6,0,0,0,1,NA,4,3,1.2862591743469238,0.092694878
ESS9e01_1,9,1.1,5397,CY,30,5,120,5,5,4,1,3,3,3,4,5,6,6,5,5,6,6,1,7,6,6,7,6,6,6,7,3,3,3,5,5,6,6,3,1,4,1,2,1,3,1,7,3,2,1,1,3,1,35,1983,1,4,12,1,0,0,1,40,9,2,0.8600568175315857,0.092694878
ESS9e01_1,9,1.1,5451,CY,30,4,60,6,8,4,4,3,2,2,2,5,5,8,3,4,7,9,2,2,7,4,2,3,8,2,0,3,3,4,0,0,0,8,7,2,2,2,1,1,3,1,6,6,2,1,1,4,2,35,1984,1,2,12,1,0,0,1,NA,5,3,1.7188575267791748,0.092694878
ESS9e01_1,9,1.1,5548,CY,120,2,NA,0,1,1,3,3,2,3,2,2,3,2,5,5,5,5,1,7,8,5,5,5,4,1,5,2,3,3,4,3,3,7,5,2,3,1,3,1,3,1,9,2,2,1,1,4,1,35,1984,1,1,12,1,0,0,1,50,2,3,0.85333251953125,0.092694878
ESS9e01_1,9,1.1,5555,CY,30,5,60,0,1,0,3,1,1,3,1,7,8,8,5,5,8,9,1,NA,8,7,8,6,0,5,10,1,3,3,2,1,3,7,3,2,3,2,1,1,3,1,9,3,2,1,1,3,1,48,1971,1,1,12,1,0,0,1,50,7,1,1.2891432046890259,0.092694878
ESS9e01_1,9,1.1,5633,CY,0,5,150,7,7,8,4,1,1,1,1,1,2,8,0,0,0,5,2,NA,4,2,1,8,7,8,0,1,4,4,8,0,8,8,6,3,3,2,1,2,3,1,9,3,2,1,2,3,2,44,1974,1,4,21,0,1,0,1,NA,8,3,0.8634613752365112,0.092694878
ESS9e01_1,9,1.1,5744,CY,60,5,120,8,7,8,1,1,3,1,4,4,4,7,3,0,4,0,1,5,7,0,2,2,0,0,0,1,3,3,5,4,5,7,5,3,2,1,4,2,2,1,10,3,1,1,1,2,2,57,1961,4,4,17,1,0,0,1,45,2,4,0.4301885664463043,0.092694878
ESS9e01_1,9,1.1,5920,CY,60,3,NA,6,7,4,4,1,1,3,2,2,3,3,2,2,4,4,3,NA,6,2,2,2,3,5,6,3,3,3,5,6,5,6,4,3,3,2,1,2,2,1,7,4,2,2,2,1,2,46,1973,4,3,12,1,0,0,1,NA,2,4,0.4324606955051422,0.092694878
ESS9e01_1,9,1.1,6043,CY,60,1,NA,5,4,5,4,3,1,1,1,2,NA,8,0,NA,NA,NA,1,0,5,5,5,5,5,2,1,3,3,3,2,2,2,6,6,2,3,2,2,3,2,1,9,2,1,1,1,2,1,85,1933,1,4,4,0,0,0,2,NA,1,4,0.8603771328926086,0.092694878
ESS9e01_1,9,1.1,6078,CY,630,5,120,3,2,5,1,4,4,2,4,8,5,6,5,5,2,5,1,1,9,3,1,7,3,1,2,2,2,2,7,5,6,8,4,0,3,2,2,2,3,1,5,3,2,1,1,1,2,74,1945,6,1,6,0,0,0,1,NA,3,2,0.4297143816947937,0.092694878
ESS9e01_1,9,1.1,6113,CY,15,5,360,7,5,6,3,2,3,2,3,0,1,3,0,0,5,5,1,2,5,2,0,1,1,1,6,3,3,2,2,4,5,7,5,3,3,1,2,1,2,1,6,5,2,1,1,3,2,31,1987,1,2,18,1,0,0,1,NA,4,2,0.4297143816947937,0.092694878
ESS9e01_1,9,1.1,6223,CY,120,5,120,6,6,6,3,2,3,3,2,2,1,6,2,1,7,7,1,NA,7,7,5,5,5,4,8,2,2,2,7,7,7,8,4,2,3,2,1,1,3,1,7,3,2,1,1,1,2,32,1987,6,1,18,1,0,0,2,NA,NA,2,0.4324606955051422,0.092694878
